year,month,dayofyear,weekday,hour,rate_of_change,wind_chill,rel_hum_,rain,snow,created,is_holiday
2017,5,128,0,2,4.0,5.6,57.0,0.0,0.0,0,0
2017,5,128,0,3,2.0,4.8,63.0,0.0,0.0,0,0
2017,5,128,0,4,2.0,4.6,62.0,0.0,0.0,0,0
2017,5,128,0,5,0.0,4.1,68.0,0.0,0.0,1,0
2017,5,128,0,6,0.0,4.1,70.0,0.0,0.0,1,0
2017,5,128,0,7,0.0,5.3,67.0,0.0,0.0,1,0
2017,5,128,0,8,0.0,6.2,62.0,0.0,0.0,1,0
2017,5,128,0,9,-2.0,6.8,63.0,0.0,0.0,0,0
2017,5,128,0,10,-3.0,8.4,38.0,0.0,0.0,0,0
2017,5,128,0,11,16.0,9.4,36.0,0.0,0.0,0,0
2017,5,128,0,12,6.0,10.0,36.0,0.0,0.0,0,0
2017,5,128,0,13,2.0,11.1,32.0,0.0,0.0,0,0
2017,5,128,0,14,-2.0,11.5,37.0,0.0,0.0,0,0
2017,5,128,0,15,-1.0,11.1,33.0,0.0,0.0,0,0
2017,5,128,0,16,2.0,11.0,33.0,0.0,0.0,0,0
2017,5,128,0,17,-1.0,10.7,33.0,0.0,0.0,0,0
2017,5,128,0,18,0.0,10.3,34.0,0.0,0.0,0,0
2017,5,128,0,19,-8.0,9.5,35.0,0.0,0.0,0,0
2017,5,128,0,20,-10.0,8.8,36.0,0.0,0.0,0,0
2017,5,128,0,21,-13.0,8.3,37.0,0.0,0.0,0,0
2017,5,128,0,22,-8.0,7.8,41.0,0.0,0.0,0,0
2017,5,128,0,23,2.0,7.3,39.0,0.0,0.0,0,0
2017,5,129,1,0,0.0,7.3,38.0,0.0,0.0,0,0
2017,5,129,1,1,0.0,6.5,57.0,0.0,0.0,0,0
2017,5,129,1,2,2.0,6.5,54.0,0.0,0.0,0,0
2017,5,129,1,3,0.0,6.0,70.0,0.0,0.0,1,0
2017,5,129,1,4,1.0,6.4,52.0,0.0,0.0,0,0
2017,5,129,1,5,0.0,6.1,52.0,0.0,0.0,1,0
2017,5,129,1,6,0.0,6.1,55.0,0.0,0.0,1,0
2017,5,129,1,7,0.0,6.4,62.0,0.0,0.0,1,0
2017,5,129,1,8,0.0,6.6,62.0,0.0,0.0,1,0
2017,5,129,1,9,-2.0,6.7,67.0,0.0,0.0,0,0
2017,5,129,1,10,-4.0,6.8,69.0,0.0,0.0,0,0
2017,5,129,1,11,24.0,6.9,66.0,0.0,0.0,0,0
2017,5,129,1,12,-2.0,7.1,63.0,0.0,0.0,0,0
2017,5,129,1,13,2.0,7.5,62.0,0.0,0.0,0,0
2017,5,129,1,14,0.0,8.4,65.0,0.0,0.0,0,0
2017,5,129,1,15,0.0,8.2,67.0,0.0,0.0,0,0
2017,5,129,1,16,0.0,8.9,65.0,0.0,0.0,0,0
2017,5,129,1,17,-2.0,6.6,80.0,0.0,0.0,0,0
2017,5,129,1,18,-1.0,6.4,79.0,0.0,0.0,0,0
2017,5,129,1,19,-14.0,6.0,76.0,0.0,0.0,0,0
2017,5,129,1,20,-16.0,6.1,75.0,0.0,0.0,0,0
2017,5,129,1,21,-14.0,5.9,74.0,0.0,0.0,0,0
2017,5,129,1,22,-1.0,6.3,72.0,0.0,0.0,0,0
2017,5,129,1,23,-2.0,6.0,73.0,0.0,0.0,0,0
2017,5,130,2,0,2.0,5.8,75.0,0.0,0.0,0,0
2017,5,130,2,1,-1.0,5.7,77.0,0.0,0.0,0,0
2017,5,130,2,2,1.0,5.5,78.0,0.0,0.0,0,0
2017,5,130,2,3,-2.0,5.5,79.0,0.0,0.0,0,0
2017,5,130,2,4,0.0,5.4,80.0,0.0,0.0,1,0
2017,5,130,2,5,0.0,5.3,78.0,0.0,0.0,1,0
2017,5,130,2,6,0.0,5.5,77.0,0.0,0.0,1,0
2017,5,130,2,7,0.0,6.4,76.0,0.0,0.0,1,0
2017,5,130,2,8,0.0,6.5,75.0,0.0,0.0,1,0
2017,5,130,2,9,-2.0,6.4,77.0,0.0,0.0,0,0
2017,5,130,2,10,-4.0,6.6,76.0,0.0,0.0,0,0
2017,5,130,2,11,20.0,6.9,77.0,0.0,0.0,0,0
2017,5,130,2,12,14.0,7.7,66.0,0.0,0.0,0,0
2017,5,130,2,13,-5.0,8.7,67.0,0.0,0.0,0,0
2017,5,130,2,14,1.0,8.8,67.0,0.0,0.0,0,0
2017,5,130,2,15,0.0,8.6,67.0,0.0,0.0,0,0
2017,5,130,2,16,4.0,8.2,66.0,0.0,0.0,0,0
2017,5,130,2,17,-2.0,7.6,70.0,0.0,0.0,0,0
2017,5,130,2,18,-4.0,7.6,63.0,0.0,0.0,0,0
2017,5,130,2,19,-9.0,8.0,61.0,0.0,0.0,0,0
2017,5,130,2,20,-27.0,8.5,61.0,0.0,0.0,0,0
2017,5,130,2,21,-7.0,9.1,59.0,0.0,0.0,0,0
2017,5,130,2,22,-2.0,8.6,60.0,0.0,0.0,0,0
2017,5,130,2,23,-1.0,7.8,66.0,0.0,0.0,0,0
2017,5,131,3,0,-2.0,7.9,66.0,0.0,0.0,0,0
2017,5,131,3,1,-3.0,8.2,63.0,0.0,0.0,0,0
2017,5,131,3,2,1.0,7.8,64.0,0.0,0.0,0,0
2017,5,131,3,3,-1.0,7.9,60.0,0.0,0.0,0,0
2017,5,131,3,4,0.0,7.3,62.0,0.0,0.0,1,0
2017,5,131,3,5,0.0,7.3,63.0,0.0,0.0,1,0
2017,5,131,3,6,0.0,7.8,61.0,0.0,0.0,1,0
2017,5,131,3,7,0.0,7.6,66.0,0.0,0.0,1,0
2017,5,131,3,8,0.0,8.1,65.0,0.0,0.0,1,0
2017,5,131,3,9,-1.0,8.8,61.0,0.0,0.0,0,0
2017,5,131,3,10,1.0,7.4,75.0,0.0,0.0,0,0
2017,5,131,3,11,22.0,9.2,66.0,0.0,0.0,0,0
2017,5,131,3,12,1.0,10.0,63.0,0.0,0.0,0,0
2017,5,131,3,13,-5.0,10.5,60.0,0.0,0.0,0,0
2017,5,131,3,14,-2.0,10.7,59.0,0.0,0.0,0,0
2017,5,131,3,15,0.0,11.2,58.0,0.0,0.0,0,0
2017,5,131,3,16,-4.0,12.3,54.0,0.0,0.0,0,0
2017,5,131,3,17,-1.0,11.6,55.0,0.0,0.0,0,0
2017,5,131,3,18,0.0,11.5,57.0,0.0,0.0,0,0
2017,5,131,3,19,-10.0,11.0,61.0,0.0,0.0,0,0
2017,5,131,3,20,-16.0,10.4,65.0,0.0,0.0,0,0
2017,5,131,3,21,-4.0,10.6,62.0,0.0,0.0,0,0
2017,5,131,3,22,-1.0,10.1,67.0,0.0,0.0,0,0
2017,5,131,3,23,2.0,10.5,62.0,0.0,0.0,0,0
2017,5,132,4,0,2.0,9.8,67.0,0.0,0.0,0,0
2017,5,132,4,1,-3.0,8.9,74.0,0.0,0.0,0,0
2017,5,132,4,2,1.0,8.6,74.0,0.0,0.0,0,0
2017,5,132,4,3,1.0,7.7,82.0,0.0,0.0,0,0
2017,5,132,4,4,0.0,7.0,90.0,0.0,0.0,1,0
2017,5,132,4,5,1.0,7.7,87.0,0.0,0.0,0,0
2017,5,132,4,6,0.0,9.6,71.0,0.0,0.0,1,0
2017,5,132,4,7,0.0,9.9,73.0,0.0,0.0,1,0
2017,5,132,4,8,0.0,10.5,72.0,0.0,0.0,1,0
2017,5,132,4,9,-2.0,10.1,73.0,0.0,0.0,0,0
2017,5,132,4,10,-6.0,10.1,76.0,0.0,0.0,0,0
2017,5,132,4,11,20.0,10.4,76.0,0.0,0.0,0,0
2017,5,132,4,12,4.0,9.7,79.0,0.0,0.0,0,0
2017,5,132,4,13,1.0,9.7,81.0,0.0,0.0,0,0
2017,5,132,4,14,0.0,10.0,81.0,0.0,0.0,0,0
2017,5,132,4,15,1.0,9.5,82.0,0.0,0.0,0,0
2017,5,132,4,16,-6.0,9.7,80.0,0.0,0.0,0,0
2017,5,132,4,17,0.0,10.6,77.0,0.0,0.0,0,0
2017,5,132,4,18,0.0,8.5,86.0,0.0,0.0,0,0
2017,5,132,4,19,-13.0,10.2,76.0,0.0,0.0,0,0
2017,5,132,4,20,-23.0,9.6,81.0,0.0,0.0,0,0
2017,5,132,4,21,-10.0,10.3,80.0,0.0,0.0,0,0
2017,5,132,4,22,-6.0,9.2,80.0,0.0,0.0,0,0
2017,5,132,4,23,1.0,10.1,78.0,0.0,0.0,0,0
2017,5,133,5,0,1.0,9.3,78.0,0.0,0.0,0,0
2017,5,133,5,1,-2.0,8.8,84.0,0.0,0.0,0,0
2017,5,133,5,2,0.0,9.5,78.0,0.0,0.0,0,0
2017,5,133,5,3,0.0,9.8,78.0,0.0,0.0,1,0
2017,5,133,5,4,1.0,8.6,81.0,0.0,0.0,0,0
2017,5,133,5,5,0.0,8.7,83.0,0.0,0.0,1,0
2017,5,133,5,6,0.0,8.8,84.0,0.0,0.0,1,0
2017,5,133,5,7,0.0,8.9,83.0,0.0,0.0,1,0
2017,5,133,5,8,0.0,10.2,79.0,0.0,0.0,1,0
2017,5,133,5,9,0.0,9.8,78.0,0.0,0.0,1,0
2017,5,133,5,10,0.0,9.9,82.0,0.0,0.0,1,0
2017,5,133,5,11,-3.0,10.3,84.0,0.0,0.0,0,0
