year,month,dayofyear,time_of_day,rate_of_change,weekday,wind_chill,rel_hum_,rain,snow,is_holiday
2017,5,151,0,6.0,2,13.149999999999999,91.5,1.0,0.0,0
2017,5,151,1,0.0,2,12.225,90.25,0.0,0.0,0
2017,5,151,2,15.0,2,15.55,75.75,0.0,0.0,0
2017,5,151,3,5.0,2,17.275,67.0,2.0,0.0,0
2017,5,151,4,-3.0,2,21.2,46.5,0.0,0.0,0
2017,5,151,5,-47.0,2,17.150000000000002,58.0,0.0,0.0,0
2017,6,152,0,0.0,3,14.225,62.5,0.0,0.0,0
2017,6,152,1,0.0,3,11.725,67.5,0.0,0.0,0
2017,6,152,2,19.0,3,14.649999999999999,49.75,0.0,0.0,0
2017,6,152,3,0.0,3,17.275,40.75,0.0,0.0,0
2017,6,152,4,-7.0,3,17.6,38.75,0.0,0.0,0
2017,6,152,5,-36.0,3,12.350000000000001,75.5,0.0,0.0,0
2017,6,153,0,1.0,4,10.875000000000002,87.0,0.0,0.0,0
2017,6,153,1,-2.0,4,11.35,68.25,0.0,0.0,0
2017,6,153,2,16.0,4,16.375,43.0,0.0,0.0,0
2017,6,153,3,2.0,4,17.875,46.0,0.0,0.0,0
2017,6,153,4,-13.0,4,17.25,54.25,0.0,0.0,0
2017,6,153,5,-25.0,4,15.85,49.5,0.0,0.0,0
2017,6,154,0,6.0,5,14.45,52.0,0.0,0.0,0
2017,6,154,1,-2.0,5,13.2,60.5,0.0,0.0,0
2017,6,154,2,-4.0,5,13.075,77.5,0.0,0.0,0
2017,6,154,3,3.0,5,16.175,60.5,0.0,0.0,0
2017,6,154,4,-6.0,5,18.025000000000002,53.75,0.0,0.0,0
2017,6,154,5,2.0,5,15.525000000000002,66.5,0.0,0.0,0
2017,6,155,0,5.0,6,14.049999999999999,75.25,0.0,0.0,0
2017,6,155,1,-3.0,6,13.350000000000001,82.25,3.0,0.0,0
2017,6,155,2,0.0,6,12.825,92.25,2.0,0.0,0
2017,6,155,3,-3.0,6,13.450000000000001,89.5,0.0,0.0,0
2017,6,155,4,-8.0,6,13.249999999999998,88.25,0.0,0.0,0
2017,6,155,5,-3.0,6,12.524999999999999,93.5,0.0,0.0,0
2017,6,156,0,7.0,0,13.05,92.75,1.0,0.0,0
2017,6,156,1,1.0,0,13.125,94.25,0.0,0.0,0
2017,6,156,2,13.0,0,14.125,89.25,0.0,0.0,0
2017,6,156,3,17.0,0,14.675,86.5,0.0,0.0,0
2017,6,156,4,-6.0,0,16.95,69.5,0.0,0.0,0
2017,6,156,5,-42.0,0,15.674999999999999,78.0,0.0,0.0,0
2017,6,157,0,5.0,1,14.674999999999999,83.25,1.0,0.0,0
2017,6,157,1,2.0,1,14.45,88.25,3.0,0.0,0
2017,6,157,2,12.0,1,16.425,79.5,0.0,0.0,0
2017,6,157,3,-8.0,1,14.6,87.25,2.0,0.0,0
2017,6,157,4,-14.0,1,13.45,86.5,1.0,0.0,0
2017,6,157,5,-17.0,1,13.425,73.0,0.0,0.0,0
2017,6,158,0,1.0,2,12.05,72.75,0.0,0.0,0
2017,6,158,1,0.0,2,11.575,76.0,0.0,0.0,0
2017,6,158,2,17.0,2,14.1,71.5,0.0,0.0,0
2017,6,158,3,-2.0,2,13.899999999999999,79.5,0.0,0.0,0
2017,6,158,4,-21.0,2,15.825,64.0,0.0,0.0,0
2017,6,158,5,-45.0,2,14.8,68.0,0.0,0.0,0
2017,6,159,0,8.0,3,13.125000000000002,77.5,0.0,0.0,0
2017,6,159,1,2.0,3,12.874999999999998,84.75,0.0,0.0,0
2017,6,159,2,14.0,3,16.45,65.75,0.0,0.0,0
2017,6,159,3,-7.0,3,20.0,48.0,0.0,0.0,0
2017,6,159,4,-11.0,3,21.775000000000002,43.75,0.0,0.0,0
2017,6,159,5,-28.0,3,17.25,67.75,0.0,0.0,0
2017,6,160,0,0.0,4,15.125,80.25,0.0,0.0,0
2017,6,160,1,-2.0,4,14.875,84.0,0.0,0.0,0
2017,6,160,2,4.0,4,16.925,74.0,0.0,0.0,0
2017,6,160,3,0.0,4,19.275,67.0,0.0,0.0,0
2017,6,160,4,-13.0,4,20.975,58.5,0.0,0.0,0
2017,6,160,5,-27.0,4,19.049999999999997,71.0,0.0,0.0,0
2017,6,161,0,-3.0,5,16.45,84.0,0.0,0.0,0
2017,6,161,1,-1.0,5,16.025,83.0,0.0,0.0,0
2017,6,161,2,-2.0,5,18.6,79.0,0.0,0.0,0
2017,6,161,3,-2.0,5,23.375,64.0,0.0,0.0,0
2017,6,161,4,10.0,5,20.325000000000003,73.5,0.0,0.0,0
2017,6,161,5,5.0,5,18.275,77.0,0.0,0.0,0
2017,6,162,0,4.0,6,17.2,82.75,0.0,0.0,0
2017,6,162,1,0.0,6,17.125,82.0,0.0,0.0,0
2017,6,162,2,-2.0,6,19.9,73.0,0.0,0.0,0
2017,6,162,3,1.0,6,21.5,70.75,0.0,0.0,0
2017,6,162,4,6.0,6,21.125,70.25,0.0,0.0,0
2017,6,162,5,3.0,6,18.075000000000003,75.25,0.0,0.0,0
2017,6,163,0,0.0,0,17.225,78.75,0.0,0.0,0
2017,6,163,1,4.0,0,16.85,84.5,0.0,0.0,0
2017,6,163,2,3.0,0,20.525,74.75,0.0,0.0,0
2017,6,163,3,9.0,0,21.75,68.5,0.0,0.0,0
2017,6,163,4,-9.0,0,20.275,72.75,0.0,0.0,0
2017,6,163,5,-46.0,0,19.9,71.0,0.0,0.0,0
2017,6,164,0,1.0,1,18.85,77.75,0.0,0.0,0
2017,6,164,1,1.0,1,22.825,56.0,0.0,0.0,0
2017,6,164,2,14.0,1,22.225,57.0,0.0,0.0,0
2017,6,164,3,12.0,1,21.6,68.0,1.0,0.0,0
2017,6,164,4,-14.0,1,21.250000000000004,76.0,0.0,0.0,0
2017,6,164,5,-40.0,1,17.475,91.5,0.0,0.0,0
2017,6,165,0,3.0,2,16.75,96.0,0.0,0.0,0
2017,6,165,1,0.0,2,16.85,77.5,0.0,0.0,0
2017,6,165,2,16.0,2,17.625,54.0,0.0,0.0,0
2017,6,165,3,22.0,2,18.2,55.25,0.0,0.0,0
2017,6,165,4,-16.0,2,18.1,53.5,0.0,0.0,0
2017,6,165,5,-46.0,2,16.775,61.0,0.0,0.0,0
2017,6,166,0,2.0,3,16.825,55.75,0.0,0.0,0
2017,6,166,1,-1.0,3,15.924999999999999,67.25,0.0,0.0,0
2017,6,166,2,25.0,3,16.075000000000003,77.0,0.0,0.0,0
2017,6,166,3,1.0,3,16.325,83.5,0.0,0.0,0
2017,6,166,4,-15.0,3,17.625,81.0,1.0,0.0,0
2017,6,166,5,-38.0,3,16.65,89.5,0.0,0.0,0
2017,6,167,0,-5.0,4,15.700000000000001,93.0,0.0,0.0,0
2017,6,167,1,-2.0,4,16.075000000000003,91.5,0.0,0.0,0
2017,6,167,2,15.0,4,20.0,80.5,0.0,0.0,0
2017,6,167,3,-1.0,4,20.8,81.75,0.0,0.0,0
2017,6,167,4,-12.0,4,21.575,80.25,0.0,0.0,0
2017,6,167,5,-22.0,4,21.125,82.75,1.0,0.0,0
2017,6,168,0,-1.0,5,19.275,86.75,0.0,0.0,0
2017,6,168,1,-1.0,5,19.175,84.0,0.0,0.0,0
2017,6,168,2,-6.0,5,20.5,80.75,0.0,0.0,0
2017,6,168,3,-3.0,5,21.4,82.0,0.0,0.0,0
2017,6,168,4,-7.0,5,21.825,83.5,0.0,0.0,0
2017,6,168,5,3.0,5,20.95,86.0,0.0,0.0,0
2017,6,169,0,-8.0,6,20.25,87.75,0.0,0.0,0
2017,6,169,1,-2.0,6,20.225,87.75,0.0,0.0,0
2017,6,169,2,-2.0,6,21.525,84.75,1.0,0.0,0
2017,6,169,3,0.0,6,23.05,75.0,0.0,0.0,0
2017,6,169,4,-1.0,6,20.275,87.5,2.0,0.0,0
2017,6,169,5,3.0,6,19.2,87.5,0.0,0.0,0
2017,6,170,0,5.0,0,17.725,90.0,0.0,0.0,0
2017,6,170,1,3.0,0,17.175,90.0,0.0,0.0,0
2017,6,170,2,14.0,0,20.025,78.0,0.0,0.0,0
2017,6,170,3,17.0,0,24.0,56.75,0.0,0.0,0
2017,6,170,4,-12.0,0,21.925,65.75,0.0,0.0,0
2017,6,170,5,-32.0,0,19.450000000000003,74.0,0.0,0.0,0
2017,6,171,0,0.0,1,16.75,91.0,2.0,0.0,0
2017,6,171,1,1.0,1,16.875,90.0,0.0,0.0,0
2017,6,171,2,8.0,1,17.425,87.25,0.0,0.0,0
2017,6,171,3,7.0,1,21.825,56.5,0.0,0.0,0
2017,6,171,4,-14.0,1,21.35,50.75,0.0,0.0,0
2017,6,171,5,-37.0,1,13.8,90.5,3.0,0.0,0
2017,6,172,0,3.0,2,12.5,96.0,0.0,0.0,0
2017,6,172,1,0.0,2,13.075,95.25,0.0,0.0,0
2017,6,172,2,12.0,2,16.549999999999997,85.5,0.0,0.0,0
2017,6,172,3,16.0,2,19.35,69.25,0.0,0.0,0
2017,6,172,4,-11.0,2,19.225,65.0,0.0,0.0,0
2017,6,172,5,-41.0,2,17.25,74.0,0.0,0.0,0
2017,6,173,0,2.0,3,14.899999999999999,83.5,0.0,0.0,0
2017,6,173,1,2.0,3,15.0,87.0,0.0,0.0,0
2017,6,173,2,8.0,3,17.225,80.0,1.0,0.0,0
2017,6,173,3,12.0,3,18.9,81.75,0.0,0.0,0
2017,6,173,4,-6.0,3,18.075000000000003,86.25,0.0,0.0,0
2017,6,173,5,-36.0,3,18.325,88.25,1.0,0.0,0
2017,6,174,0,3.0,4,19.15,95.5,3.0,0.0,0
2017,6,174,1,0.0,4,19.5,97.75,1.0,0.0,0
2017,6,174,2,-3.0,4,17.975,97.5,4.0,0.0,0
2017,6,174,3,7.0,4,19.725,91.75,0.0,0.0,0
2017,6,174,4,-14.0,4,22.1,79.5,0.0,0.0,0
2017,6,174,5,-17.0,4,22.45,72.0,0.0,0.0,0
2017,6,175,0,3.0,5,19.450000000000003,65.5,0.0,0.0,0
2017,6,175,1,-2.0,5,18.075,68.5,0.0,0.0,0
2017,6,175,2,-2.0,5,22.425,46.75,0.0,0.0,0
2017,6,175,3,-10.0,5,23.4,46.5,0.0,0.0,0
2017,6,175,4,-11.0,5,23.125,47.0,0.0,0.0,0
2017,6,175,5,-1.0,5,17.45,70.5,0.0,0.0,0
2017,6,176,0,0.0,6,14.8,83.0,0.0,0.0,0
2017,6,176,1,0.0,6,13.674999999999999,92.75,0.0,0.0,0
2017,6,176,2,0.0,6,16.25,77.75,0.0,0.0,0
2017,6,176,3,-8.0,6,16.55,69.5,1.0,0.0,0
2017,6,176,4,1.0,6,20.375,47.5,0.0,0.0,0
2017,6,176,5,2.0,6,15.249999999999998,71.5,0.0,0.0,0
2017,6,177,0,8.0,0,12.350000000000001,87.5,0.0,0.0,0
2017,6,177,1,0.0,0,12.95,89.75,0.0,0.0,0
2017,6,177,2,7.0,0,15.674999999999999,84.0,0.0,0.0,0
2017,6,177,3,3.0,0,17.25,73.5,1.0,0.0,0
2017,6,177,4,1.0,0,15.175,79.0,0.0,0.0,0
2017,6,177,5,-32.0,0,12.95,85.0,0.0,0.0,0
2017,6,178,0,-2.0,1,12.9,80.75,0.0,0.0,0
2017,6,178,1,0.0,1,12.325,86.0,1.0,0.0,0
2017,6,178,2,9.0,1,13.225,86.0,0.0,0.0,0
2017,6,178,3,6.0,1,16.325,73.75,2.0,0.0,0
2017,6,178,4,-6.0,1,20.25,47.5,0.0,0.0,0
2017,6,178,5,-37.0,1,15.224999999999998,63.75,0.0,0.0,0
2017,6,179,0,3.0,2,11.75,83.75,0.0,0.0,0
2017,6,179,1,1.0,2,12.05,86.75,0.0,0.0,0
2017,6,179,2,10.0,2,15.500000000000002,77.5,0.0,0.0,0
2017,6,179,3,9.0,2,19.25,64.75,0.0,0.0,0
2017,6,179,4,-8.0,2,17.0,74.0,0.0,0.0,0
2017,6,179,5,-27.0,2,14.700000000000001,81.0,0.0,0.0,0
2017,6,180,0,3.0,3,14.375,87.25,3.0,0.0,0
2017,6,180,1,-1.0,3,14.775000000000002,91.0,0.0,0.0,0
2017,6,180,2,5.0,3,16.025,91.75,1.0,0.0,0
2017,6,180,3,3.0,3,17.450000000000003,87.25,0.0,0.0,0
2017,6,180,4,-17.0,3,20.450000000000003,77.0,0.0,0.0,0
2017,6,180,5,-41.0,3,17.55,83.75,0.0,0.0,0
2017,6,181,0,7.0,4,15.525,91.75,0.0,0.0,0
2017,6,181,1,2.0,4,16.7,97.0,1.0,0.0,0
2017,6,181,2,9.0,4,16.825000000000003,97.75,1.0,0.0,0
2017,6,181,3,-3.0,4,19.525,85.75,0.0,0.0,0
2017,6,181,4,-13.0,4,20.025,79.5,0.0,0.0,0
2017,6,181,5,-33.0,4,18.1,90.75,0.0,0.0,0
2017,7,182,0,2.0,5,18.1,96.0,2.0,0.0,1
2017,7,182,1,-2.0,5,17.525,97.25,0.0,0.0,1
2017,7,182,2,-6.0,5,18.875,94.5,0.0,0.0,1
2017,7,182,3,-6.0,5,19.525,86.75,1.0,0.0,1
2017,7,182,4,7.0,5,15.8,93.75,1.0,0.0,1
2017,7,182,5,-2.0,5,17.425,88.0,0.0,0.0,1
2017,7,183,0,0.0,6,15.825,85.0,0.0,0.0,0
2017,7,183,1,0.0,6,13.95,94.5,0.0,0.0,0
2017,7,183,2,-4.0,6,18.200000000000003,78.25,0.0,0.0,0
2017,7,183,3,5.0,6,22.45,64.5,0.0,0.0,0
2017,7,183,4,15.0,6,22.799999999999997,59.5,0.0,0.0,0
2017,7,183,5,5.0,6,20.3,70.5,0.0,0.0,0
2017,7,184,0,3.0,0,17.175,81.5,0.0,0.0,1
2017,7,184,1,-3.0,0,15.075,85.5,0.0,0.0,1
2017,7,184,2,-3.0,0,19.5,64.5,0.0,0.0,1
2017,7,184,3,-2.0,0,21.275000000000002,63.0,0.0,0.0,1
2017,7,184,4,0.0,0,20.5,67.5,0.0,0.0,1
2017,7,184,5,5.0,0,20.7,59.0,0.0,0.0,1
2017,7,185,0,3.0,1,18.525,66.25,0.0,0.0,0
2017,7,185,1,17.0,1,18.25,70.75,0.0,0.0,0
2017,7,185,2,9.0,1,18.925,74.25,0.0,0.0,0
2017,7,185,3,-9.0,1,22.275000000000002,60.5,0.0,0.0,0
2017,7,185,4,-48.0,1,21.85,61.75,0.0,0.0,0
2017,7,185,5,4.0,1,19.65,67.5,0.0,0.0,0
2017,7,186,0,0.0,2,17.6,71.25,0.0,0.0,0
2017,7,186,1,8.0,2,17.75,73.75,0.0,0.0,0
2017,7,186,2,7.0,2,21.325,62.75,0.0,0.0,0
2017,7,186,3,-3.0,2,22.875,52.25,0.0,0.0,0
2017,7,186,4,-40.0,2,21.925,57.75,0.0,0.0,0
2017,7,186,5,10.0,2,20.424999999999997,59.75,0.0,0.0,0
2017,7,187,0,1.0,3,18.05,74.75,0.0,0.0,0
2017,7,187,1,4.0,3,17.825,76.75,0.0,0.0,0
2017,7,187,2,3.0,3,20.599999999999998,70.0,0.0,0.0,0
2017,7,187,3,-12.0,3,25.924999999999997,56.75,0.0,0.0,0
2017,7,187,4,-50.0,3,25.825,57.75,0.0,0.0,0
2017,7,187,5,3.0,3,20.875,69.5,0.0,0.0,0
2017,7,188,0,0.0,4,19.475,84.0,0.0,0.0,0
2017,7,188,1,7.0,4,18.675,85.0,0.0,0.0,0
2017,7,188,2,3.0,4,21.15,78.25,0.0,0.0,0
2017,7,188,3,-17.0,4,22.5,76.0,0.0,0.0,0
2017,7,188,4,-34.0,4,24.075,74.25,1.0,0.0,0
2017,7,188,5,2.0,4,21.450000000000003,79.0,0.0,0.0,0
2017,7,189,0,1.0,5,19.95,86.25,0.0,0.0,0
2017,7,189,1,-3.0,5,18.725,81.0,0.0,0.0,0
2017,7,189,2,-3.0,5,21.075,62.75,0.0,0.0,0
2017,7,189,3,-16.0,5,23.5,40.0,0.0,0.0,0
2017,7,189,4,3.0,5,23.875000000000004,39.5,0.0,0.0,0
2017,7,189,5,6.0,5,19.95,47.5,0.0,0.0,0
2017,7,190,0,1.0,6,16.075,75.25,0.0,0.0,0
2017,7,190,1,-2.0,6,16.45,76.75,0.0,0.0,0
2017,7,190,2,-3.0,6,18.675,80.0,0.0,0.0,0
2017,7,190,3,-8.0,6,21.700000000000003,66.25,0.0,0.0,0
2017,7,190,4,6.0,6,20.85,66.5,0.0,0.0,0
2017,7,190,5,6.0,6,19.475,71.75,0.0,0.0,0
2017,7,191,0,1.0,0,18.85,82.75,0.0,0.0,0
2017,7,191,1,16.0,0,17.924999999999997,87.5,0.0,0.0,0
2017,7,191,2,-2.0,0,20.025,80.0,0.0,0.0,0
2017,7,191,3,-15.0,0,21.3,76.0,0.0,0.0,0
2017,7,191,4,-50.0,0,19.0,90.5,0.0,0.0,0
2017,7,191,5,6.0,0,18.75,94.0,0.0,0.0,0
2017,7,192,0,0.0,1,16.7,98.0,0.0,0.0,0
2017,7,192,1,22.0,1,16.275,99.0,0.0,0.0,0
2017,7,192,2,-4.0,1,18.674999999999997,96.0,0.0,0.0,0
2017,7,192,3,-6.0,1,24.05,70.25,0.0,0.0,0
2017,7,192,4,-46.0,1,24.275,70.75,0.0,0.0,0
2017,7,192,5,8.0,1,21.625,84.5,0.0,0.0,0
2017,7,193,0,-1.0,2,19.85,92.0,0.0,0.0,0
2017,7,193,1,1.0,2,20.425,88.25,0.0,0.0,0
2017,7,193,2,12.0,2,21.650000000000002,90.0,0.0,0.0,0
2017,7,193,3,-16.0,2,21.9,91.25,1.0,0.0,0
2017,7,193,4,-33.0,2,21.900000000000002,93.75,0.0,0.0,0
2017,7,193,5,-7.0,2,21.35,94.5,1.0,0.0,0
2017,7,194,0,1.0,3,18.725,94.5,0.0,0.0,0
2017,7,194,1,7.0,3,17.150000000000002,88.5,0.0,0.0,0
2017,7,194,2,-4.0,3,16.25,86.75,2.0,0.0,0
2017,7,194,3,-11.0,3,16.5,91.25,0.0,0.0,0
2017,7,194,4,-36.0,3,17.0,89.5,0.0,0.0,0
2017,7,194,5,3.0,3,17.875,89.75,0.0,0.0,0
2017,7,195,0,0.0,4,17.875,93.25,0.0,0.0,0
2017,7,195,1,10.0,4,18.25,91.25,0.0,0.0,0
2017,7,195,2,11.0,4,18.975,92.25,0.0,0.0,0
2017,7,195,3,-35.0,4,21.025,85.0,0.0,0.0,0
2017,7,195,4,-31.0,4,24.224999999999998,63.0,0.0,0.0,0
2017,7,195,5,3.0,4,20.875,70.5,0.0,0.0,0
2017,7,196,0,-1.0,5,19.1,77.5,0.0,0.0,0
2017,7,196,1,-2.0,5,19.15,78.5,0.0,0.0,0
2017,7,196,2,-3.0,5,22.35,64.0,0.0,0.0,0
2017,7,196,3,2.0,5,21.875,74.75,0.0,0.0,0
2017,7,196,4,9.0,5,23.925,62.75,0.0,0.0,0
2017,7,196,5,7.0,5,22.875,43.5,0.0,0.0,0
2017,7,197,0,1.0,6,18.125,78.75,0.0,0.0,0
2017,7,197,1,-1.0,6,18.125,89.75,0.0,0.0,0
2017,7,197,2,-12.0,6,21.225,82.75,0.0,0.0,0
2017,7,197,3,1.0,6,22.55,81.75,1.0,0.0,0
2017,7,197,4,2.0,6,21.825,84.0,2.0,0.0,0
2017,7,197,5,5.0,6,19.975,93.5,0.0,0.0,0
2017,7,198,0,2.0,0,20.1,93.5,0.0,0.0,0
2017,7,198,1,14.0,0,19.725,94.0,0.0,0.0,0
2017,7,198,2,11.0,0,21.45,86.5,0.0,0.0,0
2017,7,198,3,-25.0,0,22.525,83.0,0.0,0.0,0
2017,7,198,4,-42.0,0,21.75,86.25,0.0,0.0,0
2017,7,198,5,5.0,0,20.625,90.0,0.0,0.0,0
2017,7,199,0,3.0,1,20.225,87.5,0.0,0.0,0
2017,7,199,1,14.0,1,19.650000000000002,83.0,0.0,0.0,0
2017,7,199,2,11.0,1,21.825000000000003,82.25,0.0,0.0,0
2017,7,199,3,-12.0,1,23.700000000000003,70.75,0.0,0.0,0
2017,7,199,4,-25.0,1,24.575,61.75,0.0,0.0,0
2017,7,199,5,5.0,1,21.525,83.0,0.0,0.0,0
2017,7,200,0,1.0,2,20.325,89.0,0.0,0.0,0
2017,7,200,1,9.0,2,20.25,85.75,0.0,0.0,0
2017,7,200,2,16.0,2,22.75,77.75,0.0,0.0,0
2017,7,200,3,-12.0,2,25.875,64.5,0.0,0.0,0
2017,7,200,4,-37.0,2,27.375,64.0,0.0,0.0,0
2017,7,200,5,2.0,2,25.025,65.5,0.0,0.0,0
2017,7,201,0,1.0,3,20.725,71.5,0.0,0.0,0
2017,7,201,1,12.0,3,19.175,75.25,0.0,0.0,0
2017,7,201,2,-2.0,3,19.525,78.0,1.0,0.0,0
2017,7,201,3,-14.0,3,19.35,81.25,0.0,0.0,0
2017,7,201,4,-46.0,3,20.725,76.25,0.0,0.0,0
2017,7,201,5,11.0,3,20.075,89.0,0.0,0.0,0
2017,7,202,0,1.0,4,19.924999999999997,92.25,0.0,0.0,0
2017,7,202,1,-4.0,4,20.475,91.75,0.0,0.0,0
2017,7,202,2,16.0,4,24.900000000000002,69.5,0.0,0.0,0
2017,7,202,3,-13.0,4,27.200000000000003,55.0,0.0,0.0,0
2017,7,202,4,-37.0,4,28.674999999999997,37.25,0.0,0.0,0
2017,7,202,5,3.0,4,24.5,57.5,0.0,0.0,0
2017,7,203,0,0.0,5,21.925000000000004,73.75,0.0,0.0,0
2017,7,203,1,-5.0,5,22.775000000000002,65.25,0.0,0.0,0
2017,7,203,2,-5.0,5,22.424999999999997,79.75,2.0,0.0,0
2017,7,203,3,-4.0,5,22.475,76.0,2.0,0.0,0
2017,7,203,4,-2.0,5,22.025,82.25,0.0,0.0,0
2017,7,203,5,-1.0,5,21.25,90.25,3.0,0.0,0
2017,7,204,0,-1.0,6,20.85,88.5,0.0,0.0,0
2017,7,204,1,-3.0,6,21.450000000000003,89.25,0.0,0.0,0
2017,7,204,2,-3.0,6,21.85,87.75,0.0,0.0,0
2017,7,204,3,-8.0,6,22.625,80.25,0.0,0.0,0
2017,7,204,4,7.0,6,22.4,79.0,0.0,0.0,0
2017,7,204,5,5.0,6,21.15,76.5,1.0,0.0,0
2017,7,205,0,3.0,0,20.424999999999997,70.0,0.0,0.0,0
2017,7,205,1,7.0,0,20.575,62.75,0.0,0.0,0
2017,7,205,2,2.0,0,21.05,70.75,0.0,0.0,0
2017,7,205,3,-6.0,0,21.15,76.25,1.0,0.0,0
2017,7,205,4,-37.0,0,19.125,77.0,0.0,0.0,0
2017,7,205,5,14.0,0,17.625,81.0,0.0,0.0,0
2017,7,206,0,-1.0,1,17.1,80.5,0.0,0.0,0
2017,7,206,1,0.0,1,17.55,73.5,0.0,0.0,0
2017,7,206,2,11.0,1,19.675,61.75,0.0,0.0,0
2017,7,206,3,-10.0,1,21.175,64.5,0.0,0.0,0
2017,7,206,4,-43.0,1,20.8,66.25,0.0,0.0,0
2017,7,206,5,6.0,1,18.375,79.25,0.0,0.0,0
2017,7,207,0,2.0,2,18.175,80.0,0.0,0.0,0
2017,7,207,1,12.0,2,17.675,78.0,0.0,0.0,0
2017,7,207,2,11.0,2,20.425,72.5,0.0,0.0,0
2017,7,207,3,-11.0,2,20.75,69.25,0.0,0.0,0
2017,7,207,4,-3.0,2,20.424999999999997,75.25,0.0,0.0,0
2017,7,207,5,-1.0,2,20.3,85.75,2.0,0.0,0
2017,7,208,0,3.0,3,20.15,87.75,4.0,0.0,0
2017,7,208,1,5.0,3,19.875,92.0,2.0,0.0,0
2017,7,208,2,1.0,3,20.775,91.5,1.0,0.0,0
2017,7,208,3,-14.0,3,22.75,82.5,0.0,0.0,0
2017,7,208,4,-24.0,3,23.875000000000004,77.5,0.0,0.0,0
2017,7,208,5,3.0,3,22.575000000000003,67.0,0.0,0.0,0
2017,7,209,0,-4.0,4,20.7,70.25,0.0,0.0,0
2017,7,209,1,2.0,4,19.200000000000003,69.5,0.0,0.0,0
2017,7,209,2,2.0,4,20.45,58.5,0.0,0.0,0
2017,7,209,3,-9.0,4,21.5,57.5,0.0,0.0,0
2017,7,209,4,-37.0,4,21.9,53.5,0.0,0.0,0
2017,7,209,5,7.0,4,20.475,52.25,0.0,0.0,0
2017,7,210,0,-1.0,5,18.375,71.75,0.0,0.0,0
2017,7,210,1,-3.0,5,19.549999999999997,58.75,0.0,0.0,0
2017,7,210,2,-5.0,5,23.075,50.25,0.0,0.0,0
2017,7,210,3,-8.0,5,22.625,60.0,0.0,0.0,0
2017,7,210,4,-1.0,5,24.125,55.0,0.0,0.0,0
2017,7,210,5,-6.0,5,23.875,49.5,0.0,0.0,0
2017,7,211,0,2.0,6,21.575,61.25,0.0,0.0,0
2017,7,211,1,-3.0,6,21.4,62.75,0.0,0.0,0
2017,7,211,2,-8.0,6,26.175,51.75,0.0,0.0,0
2017,7,211,3,-22.0,6,29.7,36.75,0.0,0.0,0
2017,7,211,4,7.0,6,28.975,36.0,0.0,0.0,0
2017,7,211,5,11.0,6,24.499999999999996,50.75,0.0,0.0,0
2017,7,212,0,1.0,0,20.700000000000003,73.0,0.0,0.0,0
2017,7,212,1,12.0,0,20.025,74.75,0.0,0.0,0
2017,7,212,2,8.0,0,22.75,74.0,0.0,0.0,0
2017,7,212,3,-13.0,0,25.424999999999997,74.25,1.0,0.0,0
2017,7,212,4,-26.0,0,24.275,72.75,0.0,0.0,0
2017,7,212,5,-1.0,0,22.325,82.5,0.0,0.0,0
2017,8,213,0,1.0,1,22.675,72.25,0.0,0.0,0
2017,8,213,1,13.0,1,20.674999999999997,83.25,0.0,0.0,0
2017,8,213,2,3.0,1,23.525,73.75,0.0,0.0,0
2017,8,213,3,-4.0,1,25.150000000000002,71.0,0.0,0.0,0
2017,8,213,4,-22.0,1,23.924999999999997,73.75,1.0,0.0,0
2017,8,213,5,7.0,1,22.625,83.0,0.0,0.0,0
2017,8,214,0,2.0,2,21.224999999999998,91.5,0.0,0.0,0
2017,8,214,1,7.0,2,20.925,90.0,0.0,0.0,0
2017,8,214,2,8.0,2,23.875,81.25,0.0,0.0,0
2017,8,214,3,-20.0,2,26.375,71.0,0.0,0.0,0
2017,8,214,4,-33.0,2,24.599999999999998,66.5,0.0,0.0,0
2017,8,214,5,-4.0,2,22.4,81.75,0.0,0.0,0
2017,8,215,0,1.0,3,21.450000000000003,84.5,0.0,0.0,0
2017,8,215,1,15.0,3,20.9,86.25,0.0,0.0,0
2017,8,215,2,7.0,3,23.35,78.75,0.0,0.0,0
2017,8,215,3,-3.0,3,25.475,72.25,0.0,0.0,0
2017,8,215,4,-40.0,3,24.4,82.0,0.0,0.0,0
2017,8,215,5,6.0,3,22.25,82.25,0.0,0.0,0
2017,8,216,0,-1.0,4,21.575,86.5,1.0,0.0,0
2017,8,216,1,0.0,4,21.575000000000003,88.5,1.0,0.0,0
2017,8,216,2,-8.0,4,23.775,85.25,0.0,0.0,0
2017,8,216,3,-10.0,4,24.125,76.0,0.0,0.0,0
2017,8,216,4,-13.0,4,20.824999999999996,89.0,1.0,0.0,0
2017,8,216,5,9.0,4,20.3,70.25,0.0,0.0,0
2017,8,217,0,-1.0,5,17.75,76.5,0.0,0.0,0
2017,8,217,1,-2.0,5,17.175,79.75,0.0,0.0,0
2017,8,217,2,-22.0,5,17.55,81.75,2.0,0.0,0
2017,8,217,3,9.0,5,20.75,55.0,0.0,0.0,0
2017,8,217,4,-8.0,5,20.799999999999997,47.5,0.0,0.0,0
2017,8,217,5,-1.0,5,16.724999999999998,64.75,0.0,0.0,0
2017,8,218,0,-2.0,6,13.475,83.0,0.0,0.0,0
2017,8,218,1,-2.0,6,14.7,80.25,0.0,0.0,0
2017,8,218,2,0.0,6,18.075,73.75,0.0,0.0,0
2017,8,218,3,-2.0,6,21.375,69.25,0.0,0.0,0
